player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tyson Bagent,169628,QB,CHI,1,77.8,36,37,7.6,2.57,0,1,2.6,67.6,25,0,11,10.7,38,3,10,6,79.9,50.2,50.1,58.3,0,2,40,0,9.1,62.0,2.6,1,0,0,1,0,4,10.0,232,6.3
Zach Wilson,82096,QB,NYJ,1,57.6,33,36,8.0,3.05,0,1,2.6,47.2,17,0,22,10.5,43,2,9,22,29.2,52.3,51.9,59.5,1,0,45,0,18.2,78.5,9.3,4,3,1,1,1,1,2.2,240,6.7
Joe Burrow,28022,QB,CIN,1,90.6,32,32,6.0,2.7,0,3,9.1,87.5,28,0,16,3.4,38,1,19,7,79.5,88.6,85.7,70.5,0,0,39,0,18.8,134.6,7.9,3,3,0,0,3,1,2.6,282,8.8
Trevor Lawrence,77632,QB,JAX,1,80.6,31,32,7.1,2.26,1,4,11.4,75.0,24,0,11,4.0,36,1,11,15,78.9,85.6,81.9,65.9,0,1,39,0,27.3,101.0,8.3,3,1,0,0,1,1,2.6,300,9.4
Brock Purdy,77672,QB,SF,1,86.2,29,31,9.2,3.09,0,3,9.4,71.0,22,0,18,12.0,39,3,17,28,28.4,72.7,66.1,78.0,1,2,41,0,11.1,94.2,5.1,2,6,0,1,1,4,9.8,365,11.8
Bryce Young,123943,QB,CAR,1,80.0,30,31,6.8,2.64,1,1,3.0,71.0,22,0,15,8.3,40,2,12,5,79.7,68.2,68.6,56.9,0,0,44,0,40.0,103.6,15.0,6,3,0,0,1,0,0.0,235,7.6
P.J. Walker,12134,QB,CLV,1,57.1,28,31,8.8,3.02,0,1,2.9,48.4,15,0,18,6.3,36,1,11,8,79.6,46.3,41.6,69.7,0,2,39,0,16.7,59.6,8.3,3,2,0,3,1,2,5.1,248,8.0
Dak Prescott,10769,QB,DAL,1,80.6,31,31,9.3,2.78,0,3,9.4,80.6,25,0,9,0.0,38,0,18,9,79.0,92.0,90.5,73.8,0,1,40,0,33.3,133.7,7.9,3,4,0,0,4,0,0.0,304,9.8
Kirk Cousins,7102,QB,MIN,1,89.7,29,31,7.4,2.97,1,1,2.9,74.2,23,0,14,11.5,34,3,13,18,78.8,90.1,87.2,74.4,0,0,37,1,14.3,122.2,5.9,2,1,0,1,2,1,2.7,274,8.8
Mac Jones,60323,QB,NE,1,70.4,27,29,5.6,2.51,0,1,3.3,65.5,19,0,11,0.0,32,0,7,19,78.2,52.2,51.7,60.0,1,1,33,0,27.3,88.4,9.4,3,0,0,1,2,2,6.1,161,5.6
Will Levis,83542,QB,TEN,1,76.0,25,28,12.3,2.76,0,2,6.7,64.3,18,0,13,5.3,31,1,7,31,79.3,77.9,76.1,65.4,1,0,33,1,15.4,130.1,6.5,2,1,0,2,4,1,3.0,234,8.4
Derek Carr,8671,QB,NO,1,81.5,27,27,11.9,2.29,0,2,7.4,70.4,19,0,4,13.6,28,3,11,20,25.8,78.9,77.4,60.0,0,0,28,0,25.0,133.3,3.6,1,0,0,0,2,1,3.6,310,11.5
Lamar Jackson,46416,QB,BLT,1,72.0,25,27,6.8,3.02,0,0,0.0,66.7,18,0,12,0.0,32,0,8,3,79.4,52.5,51.8,58.9,1,0,37,0,33.3,94.2,12.5,4,1,0,1,1,1,2.7,157,5.8
Mitch Trubisky,11757,QB,PIT,1,64.0,25,27,9.6,2.81,0,0,0.0,55.6,15,0,10,6.3,32,1,9,25,78.1,42.3,45.3,50.2,1,2,34,0,20.0,51.2,6.3,2,3,1,0,1,2,5.9,138,5.1
C.J. Stroud,129759,QB,HST,1,76.2,21,24,8.8,2.6,3,1,3.8,66.7,16,0,7,0.0,27,0,11,13,77.4,60.6,57.4,74.4,0,0,29,1,28.6,81.9,7.4,2,1,0,0,0,0,0.0,140,5.8
Matthew Stafford,4924,QB,LA,1,61.9,21,22,7.0,2.64,0,0,0.0,59.1,13,0,9,0.0,24,0,6,26,76.7,75.5,66.7,65.6,1,1,26,0,11.1,78.2,4.2,1,1,0,0,1,0,0.0,162,7.4
Taylor Heinicke,9896,QB,ATL,1,76.5,17,21,12.4,2.98,1,1,4.8,57.1,12,0,6,7.7,24,1,8,2,76.3,80.3,79.1,61.8,0,0,25,0,16.7,100.3,4.2,1,2,0,3,1,1,4.0,175,8.3
Jimmy Garoppolo,8697,QB,LV,1,70.0,20,21,11.0,3.03,1,0,0.0,47.6,10,0,17,28.6,28,4,6,23,77.4,50.4,49.0,62.3,0,1,29,0,35.3,46.9,21.4,6,1,0,0,0,1,3.4,126,6.0
Russell Wilson,7077,QB,DEN,1,77.8,18,20,6.7,3.51,1,2,8.7,65.0,13,0,15,7.1,32,1,9,10,22.9,59.1,49.6,75.4,0,0,36,0,40.0,121.5,18.8,6,5,0,1,3,1,2.8,123,6.2
Kenny Pickett,60515,QB,PIT,1,80.0,15,16,10.0,2.7,1,1,5.9,62.5,10,0,7,16.7,18,2,5,25,74.5,76.8,72.1,61.2,0,0,19,0,14.3,73.2,5.6,1,1,0,0,0,0,0.0,73,4.6
Desmond Ridder,55086,QB,ATL,1,72.7,11,12,8.8,2.47,1,0,0.0,66.7,8,0,6,0.0,18,0,4,2,23.7,51.5,49.7,62.0,0,0,19,0,83.3,82.3,27.8,5,1,0,0,0,1,5.3,71,5.9
Brett Rypien,46487,QB,LA,1,66.7,9,10,7.0,2.33,1,0,0.0,50.0,5,0,4,16.7,11,1,2,26,71.9,39.6,44.6,,0,0,11,1,25.0,61.2,9.1,1,0,0,0,0,0,0.0,42,4.2
Tyrod Taylor,6332,QB,NYG,1,66.7,6,7,4.5,3.46,0,0,0.0,57.1,4,0,7,0.0,13,0,0,21,73.0,51.3,46.1,61.1,0,0,13,0,28.6,62.2,15.4,2,4,0,1,0,0,0.0,8,1.1
Tommy DeVito,60545,QB,NYG,1,60.0,5,7,-1.8,2.96,1,0,0.0,28.6,2,0,6,33.3,11,1,0,21,74.3,46.5,45.0,54.0,0,0,13,1,33.3,39.6,18.2,2,2,0,1,0,0,0.0,-1,-0.1
Jaren Hall,82094,QB,MIN,1,75.0,4,4,3.0,2.74,0,0,0.0,75.0,3,0,2,0.0,5,0,1,18,69.5,76.2,75.6,60.0,0,0,5,0,50.0,88.5,20.0,1,0,0,0,0,0,0.0,23,5.8
Cooper Rush,12324,QB,DAL,1,66.7,3,3,8.0,1.83,0,0,0.0,66.7,2,0,0,0.0,3,0,0,9,69.8,55.6,54.1,60.5,0,0,3,0,,70.1,0.0,0,0,0,0,0,0,0.0,3,1.0
Taysom Hill,12112,TE,NO,1,50.0,2,2,24.0,2.87,0,0,0.0,50.0,1,0,1,0.0,3,0,2,20,73.6,81.5,53.2,87.4,0,0,3,0,0.0,95.8,0.0,0,1,0,0,0,0,0.0,44,22.0
Jonnu Smith,11855,TE,ATL,1,0.0,1,1,9.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,2,63.8,50.2,56.3,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dorian Thompson-Robinson,83574,QB,CLV,1,100.0,1,1,-1.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,8,60.4,60.3,60.1,,0,0,1,0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
